# particle morphology
# using file: 26-05X-H.png
#
#x/µm	y/µm
-455.924417610437	1151.7954074266834
-465.1804499264154	1151.7954074266834
-474.4364822423939	1151.7954074266834
-483.69251455837235	1142.539375110705
-492.94854687435077	1142.539375110705
-502.20457919032924	1142.539375110705
-511.4606115063077	1142.539375110705
-520.7166438222862	1142.539375110705
-529.9726761382647	1133.2833427947264
-539.228708454243	1133.2833427947264
-548.4847407702215	1133.2833427947264
-557.7407730862	1133.2833427947264
-566.9968054021784	1133.2833427947264
-576.2528377181569	1133.2833427947264
-585.5088700341354	1133.2833427947264
-594.7649023501137	1133.2833427947264
-604.0209346660922	1133.2833427947264
-613.2769669820707	1142.539375110705
-622.5329992980492	1142.539375110705
-631.7890316140276	1142.539375110705
-641.0450639300061	1142.539375110705
-650.3010962459846	1133.2833427947264
-650.3010962459846	1124.027310478748
-659.5571285619629	1114.7712781627697
-659.5571285619629	1105.5152458467912
-668.8131608779414	1096.2592135308128
-668.8131608779414	1087.0031812148343
-668.8131608779414	1077.7471488988558
-678.0691931939199	1068.4911165828773
-678.0691931939199	1059.2350842668989
-678.0691931939199	1049.9790519509204
-678.0691931939199	1040.723019634942
-687.3252255098984	1031.4669873189634
-687.3252255098984	1022.2109550029851
-696.5812578258768	1012.9549226870066
-705.8372901418553	1003.6988903710281
-705.8372901418553	994.4428580550497
-715.0933224578337	985.1868257390712
-715.0933224578337	975.9307934230927
-715.0933224578337	966.6747611071144
-724.3493547738121	957.4187287911359
-724.3493547738121	948.1626964751574
-724.3493547738121	938.906664159179
-733.6053870897906	929.6506318432005
-733.6053870897906	920.394599527222
-742.8614194057691	911.1385672112435
-742.8614194057691	901.8825348952652
-742.8614194057691	892.6265025792867
-752.1174517217476	883.3704702633082
-752.1174517217476	874.1144379473297
-752.1174517217476	864.8584056313513
-752.1174517217476	855.6023733153728
-752.1174517217476	846.3463409993944
-752.1174517217476	837.090308683416
-752.1174517217476	827.8342763674375
-761.373484037726	818.578244051459
-761.373484037726	809.3222117354806
-770.6295163537044	800.0661794195021
-770.6295163537044	790.8101471035237
-779.8855486696829	781.5541147875452
-779.8855486696829	772.2980824715668
-789.1415809856613	763.0420501555883
-789.1415809856613	753.7860178396098
-798.3976133016398	744.5299855236314
-798.3976133016398	735.2739532076529
-798.3976133016398	726.0179208916745
-807.6536456176183	716.761888575696
-816.9096779335968	707.5058562597176
-816.9096779335968	698.2498239437391
-826.1657102495752	688.9937916277606
-826.1657102495752	679.7377593117822
-835.4217425655536	670.4817269958038
-835.4217425655536	661.2256946798253
-844.6777748815321	651.9696623638469
-844.6777748815321	642.7136300478684
-844.6777748815321	633.4575977318899
-853.9338071975105	624.2015654159114
-853.9338071975105	614.945533099933
-853.9338071975105	605.6895007839546
-863.189839513489	596.4334684679761
-863.189839513489	587.1774361519977
-872.4458718294675	577.9214038360192
-872.4458718294675	568.6653715200407
-872.4458718294675	559.4093392040622
-881.701904145446	550.1533068880839
-881.701904145446	540.8972745721054
-881.701904145446	531.6412422561269
-890.9579364614243	522.3852099401485
-890.9579364614243	513.12917762417
-890.9579364614243	503.87314530819157
-900.2139687774028	494.6171129922131
-900.2139687774028	485.3610806762346
-909.4700010933813	476.1050483602562
-918.7260334093597	466.84901604427773
-918.7260334093597	457.59298372829926
-927.9820657253382	448.33695141232084
-937.2380980413167	439.08091909634237
-937.2380980413167	429.8248867803639
-946.4941303572951	420.5688544643855
-955.7501626732735	411.312822148407
-955.7501626732735	402.05678983242854
-965.006194989252	392.80075751645006
-965.006194989252	383.54472520047165
-965.006194989252	374.2886928844932
-974.2622273052305	365.0326605685147
-974.2622273052305	355.7766282525363
-974.2622273052305	346.5205959365578
-983.5182596212089	337.26456362057934
-992.7742919371874	328.0085313046009
-992.7742919371874	318.75249898862245
-992.7742919371874	309.496466672644
-992.7742919371874	300.24043435666556
-1002.0303242531659	290.9844020406871
-1002.0303242531659	281.7283697247086
-1002.0303242531659	272.4723374087302
-1011.2863565691442	263.2163050927517
-1020.5423888851227	253.96027277677325
-1020.5423888851227	244.7042404607948
-1020.5423888851227	235.44820814481636
-1029.7984212011013	226.1921758288379
-1029.7984212011013	216.93614351285945
-1039.0544535170795	207.68011119688097
-1039.0544535170795	198.42407888090253
-1048.310485833058	189.16804656492408
-1048.310485833058	179.9120142489456
-1048.310485833058	170.65598193296717
-1057.5665181490365	161.39994961698872
-1066.822550465015	152.14391730101025
-1066.822550465015	142.8878849850318
-1076.0785827809934	133.63185266905333
-1076.0785827809934	124.37582035307489
-1085.334615096972	115.11978803709643
-1085.334615096972	105.86375572111798
-1094.5906474129504	96.60772340513952
-1094.5906474129504	87.35169108916106
-1103.8466797289288	78.0956587731826
-1103.8466797289288	68.83962645720416
-1103.8466797289288	59.5835941412257
-1113.1027120449073	50.327561825247244
-1113.1027120449073	41.07152950926879
-1113.1027120449073	31.815497193290334
-1113.1027120449073	22.55946487731188
-1122.3587443608858	13.303432561333423
-1122.3587443608858	4.047400245354968
-1122.3587443608858	-5.208632070623487
-1122.3587443608858	-14.464664386601942
-1122.3587443608858	-23.720696702580398
-1122.3587443608858	-32.97672901855885
-1122.3587443608858	-42.23276133453731
-1122.3587443608858	-51.48879365051576
-1131.6147766768643	-60.74482596649422
-1131.6147766768643	-70.00085828247268
-1131.6147766768643	-79.25689059845112
-1131.6147766768643	-88.51292291442958
-1140.8708089928427	-97.76895523040804
-1140.8708089928427	-107.0249875463865
-1140.8708089928427	-116.28101986236494
-1140.8708089928427	-125.5370521783434
-1140.8708089928427	-134.79308449432185
-1140.8708089928427	-144.04911681030032
-1140.8708089928427	-153.30514912627876
-1140.8708089928427	-162.56118144225724
-1140.8708089928427	-171.81721375823568
-1140.8708089928427	-181.07324607421413
-1140.8708089928427	-190.3292783901926
-1140.8708089928427	-199.58531070617104
-1140.8708089928427	-208.8413430221495
-1140.8708089928427	-218.09737533812796
-1150.1268413088212	-227.3534076541064
-1150.1268413088212	-236.60943997008488
-1150.1268413088212	-245.86547228606332
-1159.3828736247995	-255.12150460204177
-1159.3828736247995	-264.3775369180202
-1159.3828736247995	-273.6335692339987
-1159.3828736247995	-282.88960154997716
-1159.3828736247995	-292.1456338659556
-1159.3828736247995	-301.40166618193405
-1159.3828736247995	-310.6576984979125
-1150.1268413088212	-319.91373081389094
-1150.1268413088212	-329.1697631298694
-1150.1268413088212	-338.4257954458479
-1150.1268413088212	-347.68182776182636
-1150.1268413088212	-356.93786007780477
-1150.1268413088212	-366.19389239378324
-1140.8708089928427	-375.4499247097617
-1140.8708089928427	-384.70595702574013
-1140.8708089928427	-393.9619893417186
-1140.8708089928427	-403.2180216576971
-1140.8708089928427	-412.4740539736755
-1140.8708089928427	-421.73008628965397
-1140.8708089928427	-430.98611860563244
-1140.8708089928427	-440.24215092161086
-1140.8708089928427	-449.49818323758933
-1150.1268413088212	-458.7542155535678
-1150.1268413088212	-468.0102478695462
-1159.3828736247995	-477.2662801855247
-1159.3828736247995	-486.52231250150317
-1159.3828736247995	-495.77834481748164
-1159.3828736247995	-505.03437713346005
-1168.638905940778	-514.2904094494385
-1168.638905940778	-523.546441765417
-1168.638905940778	-532.8024740813954
-1168.638905940778	-542.0585063973739
-1168.638905940778	-551.3145387133524
-1168.638905940778	-560.5705710293308
-1168.638905940778	-569.8266033453093
-1168.638905940778	-579.0826356612877
-1159.3828736247995	-588.3386679772661
-1168.638905940778	-597.5947002932446
-1168.638905940778	-606.8507326092231
-1168.638905940778	-616.1067649252016
-1168.638905940778	-625.36279724118
-1177.8949382567564	-634.6188295571584
-1177.8949382567564	-643.8748618731369
-1187.1509705727349	-653.1308941891153
-1187.1509705727349	-662.3869265050938
-1187.1509705727349	-671.6429588210723
-1187.1509705727349	-680.8989911370508
-1196.4070028887134	-690.1550234530291
-1187.1509705727349	-699.4110557690076
-1187.1509705727349	-708.6670880849861
-1177.8949382567564	-717.9231204009645
-1177.8949382567564	-727.179152716943
-1177.8949382567564	-736.4351850329215
-1168.638905940778	-745.6912173489
-1168.638905940778	-754.9472496648783
-1168.638905940778	-764.2032819808568
-1168.638905940778	-773.4593142968353
-1177.8949382567564	-782.7153466128137
-1177.8949382567564	-791.9713789287922
-1177.8949382567564	-801.2274112447707
-1177.8949382567564	-810.483443560749
-1177.8949382567564	-819.7394758767275
-1177.8949382567564	-828.995508192706
-1177.8949382567564	-838.2515405086845
-1168.638905940778	-847.5075728246629
-1168.638905940778	-856.7636051406414
-1168.638905940778	-866.0196374566199
-1159.3828736247995	-875.2756697725982
-1159.3828736247995	-884.5317020885767
-1159.3828736247995	-893.7877344045552
-1150.1268413088212	-903.0437667205337
-1150.1268413088212	-912.2997990365121
-1140.8708089928427	-921.5558313524906
-1131.6147766768643	-930.811863668469
-1131.6147766768643	-940.0678959844474
-1131.6147766768643	-949.3239283004259
-1122.3587443608858	-958.5799606164044
-1122.3587443608858	-967.8359929323829
-1113.1027120449073	-977.0920252483613
-1103.8466797289288	-986.3480575643397
-1094.5906474129504	-995.6040898803182
-1094.5906474129504	-1004.8601221962966
-1085.334615096972	-1004.8601221962966
-1076.0785827809934	-1014.1161545122751
-1066.822550465015	-1014.1161545122751
-1057.5665181490365	-1014.1161545122751
-1048.310485833058	-1023.3721868282536
-1039.0544535170795	-1023.3721868282536
-1029.7984212011013	-1032.628219144232
-1020.5423888851227	-1041.8842514602104
-1011.2863565691442	-1051.1402837761889
-1002.0303242531659	-1060.3963160921674
-992.7742919371874	-1060.3963160921674
-983.5182596212089	-1060.3963160921674
-974.2622273052305	-1069.6523484081458
-965.006194989252	-1069.6523484081458
-955.7501626732735	-1069.6523484081458
-946.4941303572951	-1078.9083807241243
-937.2380980413167	-1078.9083807241243
-927.9820657253382	-1078.9083807241243
-918.7260334093597	-1088.1644130401028
-909.4700010933813	-1088.1644130401028
-900.2139687774028	-1097.4204453560812
-890.9579364614243	-1106.6764776720597
-881.701904145446	-1106.6764776720597
-872.4458718294675	-1106.6764776720597
-863.189839513489	-1106.6764776720597
-853.9338071975105	-1106.6764776720597
-844.6777748815321	-1097.4204453560812
-835.4217425655536	-1097.4204453560812
-826.1657102495752	-1097.4204453560812
-816.9096779335968	-1097.4204453560812
-807.6536456176183	-1097.4204453560812
-798.3976133016398	-1097.4204453560812
-789.1415809856613	-1097.4204453560812
-779.8855486696829	-1097.4204453560812
-770.6295163537044	-1097.4204453560812
-761.373484037726	-1097.4204453560812
-752.1174517217476	-1097.4204453560812
-742.8614194057691	-1097.4204453560812
-733.6053870897906	-1097.4204453560812
-724.3493547738121	-1088.1644130401028
-715.0933224578337	-1088.1644130401028
-705.8372901418553	-1088.1644130401028
-696.5812578258768	-1078.9083807241243
-687.3252255098984	-1078.9083807241243
-678.0691931939199	-1078.9083807241243
-668.8131608779414	-1078.9083807241243
-659.5571285619629	-1078.9083807241243
-650.3010962459846	-1069.6523484081458
-641.0450639300061	-1069.6523484081458
-631.7890316140276	-1069.6523484081458
-622.5329992980492	-1069.6523484081458
-613.2769669820707	-1069.6523484081458
-604.0209346660922	-1069.6523484081458
-594.7649023501137	-1069.6523484081458
-585.5088700341354	-1069.6523484081458
-576.2528377181569	-1069.6523484081458
-566.9968054021784	-1069.6523484081458
-557.7407730862	-1069.6523484081458
-548.4847407702215	-1060.3963160921674
-539.228708454243	-1060.3963160921674
-529.9726761382647	-1060.3963160921674
-520.7166438222862	-1051.1402837761889
-511.4606115063077	-1051.1402837761889
-502.20457919032924	-1041.8842514602104
-492.94854687435077	-1032.628219144232
-483.69251455837235	-1032.628219144232
-474.4364822423939	-1023.3721868282536
-465.1804499264154	-1023.3721868282536
-455.924417610437	-1014.1161545122751
-446.6683852944585	-1014.1161545122751
-437.41235297848004	-1004.8601221962966
-428.1563206625016	-1004.8601221962966
-418.90028834652315	-995.6040898803182
-409.6442560305447	-995.6040898803182
-400.3882237145662	-986.3480575643397
-391.1321913985878	-977.0920252483613
-381.8761590826093	-967.8359929323829
