# particle morphology
# using file: err/42-05X-H.png
#
#x/µm	y/µm
-116.11013456594328	1989.3911240085329
-126.28734248673535	1979.213916087741
-136.46455040752744	1979.213916087741
-136.46455040752744	1969.0367081669488
-146.64175832831953	1958.8595002461568
-156.81896624911158	1958.8595002461568
-166.99617416990367	1948.6822923253646
-177.17338209069575	1938.5050844045727
-187.35059001148784	1928.3278764837805
-197.5277979322799	1918.1506685629884
-207.70500585307198	1907.9734606421964
-217.88221377386407	1897.7962527214042
-217.88221377386407	1887.6190448006123
-228.05942169465615	1877.4418368798201
-228.05942169465615	1867.264628959028
-238.2366296154482	1857.087421038236
-248.4138375362403	1846.9102131174438
-248.4138375362403	1836.733005196652
-258.59104545703235	1826.5557972758597
-268.76825337782446	1816.3785893550676
-268.76825337782446	1806.2013814342756
-278.9454612986165	1796.0241735134834
-278.9454612986165	1785.8469655926915
-278.9454612986165	1775.6697576718993
-289.12266921940864	1765.4925497511072
-289.12266921940864	1755.3153418303152
-289.12266921940864	1745.138133909523
-289.12266921940864	1734.960925988731
-299.2998771402007	1724.783718067939
-299.2998771402007	1714.6065101471468
-299.2998771402007	1704.4293022263548
-309.47708506099275	1694.2520943055627
-309.47708506099275	1684.0748863847707
-319.65429298178486	1673.8976784639785
-329.8315009025769	1663.7204705431864
-329.8315009025769	1653.5432626223944
-340.008708823369	1643.3660547016023
-350.1859167441611	1633.1888467808103
-360.36312466495315	1623.0116388600181
-370.54033258574526	1612.8344309392262
-370.54033258574526	1602.657223018434
-380.7175405065373	1592.4800150976419
-380.7175405065373	1582.30280717685
-390.8947484273294	1572.1255992560577
-390.8947484273294	1561.9483913352658
-401.0719563481215	1551.7711834144736
-401.0719563481215	1541.5939754936815
-411.24916426891355	1531.4167675728895
-411.24916426891355	1521.2395596520973
-421.4263721897056	1511.0623517313054
-431.6035801104977	1500.8851438105132
-431.6035801104977	1490.707935889721
-441.7807880312898	1480.530727968929
-451.9579959520819	1470.353520048137
-451.9579959520819	1460.176312127345
-462.13520387287394	1449.9991042065528
-462.13520387287394	1439.8218962857607
-472.312411793666	1429.6446883649687
-482.4896197144581	1419.4674804441765
-482.4896197144581	1409.2902725233846
-492.6668276352502	1399.1130646025924
-502.84403555604223	1388.9358566818003
-502.84403555604223	1378.7586487610083
-513.0212434768343	1368.5814408402161
-523.1984513976264	1358.4042329194242
-533.3756593184185	1348.227024998632
-533.3756593184185	1338.0498170778399
-533.3756593184185	1327.872609157048
-543.5528672392105	1317.6954012362557
-553.7300751600027	1307.5181933154638
-563.9072830807947	1297.3409853946716
-574.0844910015868	1287.1637774738797
-574.0844910015868	1276.9865695530875
-574.0844910015868	1266.8093616322953
-574.0844910015868	1256.6321537115034
-574.0844910015868	1246.4549457907112
-584.2616989223789	1236.2777378699193
-584.2616989223789	1226.1005299491271
-584.2616989223789	1215.923322028335
-594.4389068431709	1205.746114107543
-604.6161147639631	1195.5689061867508
-604.6161147639631	1185.391698265959
-614.7933226847551	1175.2144903451667
-614.7933226847551	1165.0372824243746
-624.9705306055472	1154.8600745035826
-624.9705306055472	1144.6828665827904
-635.1477385263393	1134.5056586619985
-645.3249464471313	1124.3284507412063
-645.3249464471313	1114.1512428204142
-655.5021543679235	1103.9740348996222
-655.5021543679235	1093.79682697883
-665.6793622887155	1083.619619058038
-675.8565702095076	1073.442411137246
-675.8565702095076	1063.2652032164538
-686.0337781302997	1053.0879952956618
-696.2109860510917	1042.9107873748696
-696.2109860510917	1032.7335794540777
-706.3881939718838	1022.5563715332855
-706.3881939718838	1012.3791636124935
-716.5654018926759	1002.2019556917014
-716.5654018926759	992.0247477709094
-726.742609813468	981.8475398501172
-736.91981773426	971.6703319293251
-747.0970256550521	961.4931240085331
-747.0970256550521	951.315916087741
