# particle morphology
# using file: 52-05X-H.png
#
#x/µm	y/µm
-7.715357988374194	854.6152430316138
-12.649666785501664	859.5495518287412
-17.583975582629133	859.5495518287412
-22.5182843797566	859.5495518287412
-27.45259317688407	864.4838606258687
-32.386901974011536	864.4838606258687
-37.32121077113901	864.4838606258687
-42.25551956826647	864.4838606258687
-47.18982836539394	864.4838606258687
-52.124137162521414	864.4838606258687
-57.05844595964888	859.5495518287412
-61.99275475677635	854.6152430316138
-66.92706355390382	854.6152430316138
-71.86137235103129	849.6809342344862
-76.79568114815875	849.6809342344862
-81.72998994528622	854.6152430316138
-86.66429874241369	854.6152430316138
-91.59860753954116	854.6152430316138
-96.53291633666863	854.6152430316138
-101.46722513379609	854.6152430316138
-106.40153393092356	854.6152430316138
-111.33584272805103	854.6152430316138
-116.2701515251785	854.6152430316138
-121.20446032230598	849.6809342344862
-126.13876911943345	849.6809342344862
-131.07307791656092	849.6809342344862
-136.0073867136884	844.7466254373588
-140.94169551081583	839.8123166402313
-145.8760043079433	834.8780078431039
-150.81031310507078	829.9436990459764
-150.81031310507078	825.009390248849
-155.74462190219825	820.0750814517214
-160.67893069932572	815.140772654594
-165.6132394964532	810.2064638574665
-170.54754829358066	805.2721550603391
-175.48185709070813	800.3378462632116
-180.4161658878356	795.4035374660841
-185.35047468496307	790.4692286689567
-185.35047468496307	785.5349198718292
-190.28478348209055	780.6006110747018
-195.219092279218	775.6663022775742
-195.219092279218	770.7319934804468
-200.15340107634546	765.7976846833193
-200.15340107634546	760.8633758861919
-205.08770987347293	755.9290670890643
-205.08770987347293	750.9947582919369
-210.0220186706004	746.0604494948094
-214.95632746772787	741.126140697682
-219.89063626485535	736.1918319005545
-224.82494506198282	736.1918319005545
-229.7592538591103	731.257523103427
-234.69356265623776	731.257523103427
-239.62787145336523	726.3232143062995
-244.5621802504927	726.3232143062995
-249.49648904762014	726.3232143062995
-254.43079784474762	721.3889055091721
-259.3651066418751	721.3889055091721
-264.2994154390026	716.4545967120446
-269.23372423613006	716.4545967120446
-274.1680330332575	711.5202879149172
-279.10234183038494	706.5859791177896
-284.0366506275124	701.6516703206622
