# particle morphology
# using file: err/37-05X-H.png
#
#x/µm	y/µm
-628.8518371362364	533.0009762292458
-633.7861459333639	533.0009762292458
-638.7204547304914	533.0009762292458
-643.6547635276188	533.0009762292458
-648.5890723247463	533.0009762292458
-653.5233811218737	537.9352850263733
-658.4576899190013	537.9352850263733
-663.3919987161287	537.9352850263733
-668.3263075132562	537.9352850263733
-673.2606163103836	537.9352850263733
-678.194925107511	542.8695938235007
-683.1292339046386	542.8695938235007
-688.063542701766	542.8695938235007
-692.9978514988935	542.8695938235007
-697.9321602960209	547.8039026206283
-702.8664690931485	547.8039026206283
-707.8007778902759	547.8039026206283
-712.7350866874034	542.8695938235007
-717.6693954845308	537.9352850263733
-722.6037042816583	537.9352850263733
-727.5380130787858	537.9352850263733
-732.4723218759133	533.0009762292458
-737.4066306730407	528.0666674321184
-742.3409394701682	523.1323586349909
-747.2752482672956	518.1980498378634
-747.2752482672956	513.2637410407359
-752.2095570644232	508.32943224360844
-757.1438658615506	503.39512344648097
-757.1438658615506	498.4608146493535
-757.1438658615506	493.5265058522261
-757.1438658615506	488.5921970550986
-757.1438658615506	483.65788825797114
-762.0781746586781	478.72357946084367
-762.0781746586781	473.7892706637162
-767.0124834558055	468.8549618665887
-771.946792252933	463.92065306946125
-776.8811010500605	458.9863442723338
-781.8154098471879	454.0520354752063
-786.7497186443154	449.11772667807884
-791.6840274414428	444.18341788095137
-796.6183362385704	439.2491090838239
-801.5526450356978	434.3148002866964
-806.4869538328253	429.38049148956895
-811.4212626299527	424.4461826924415
-816.3555714270802	419.511873895314
-821.2898802242076	414.57756509818654
-826.2241890213352	409.64325630105907
-831.1584978184626	409.64325630105907
-836.0928066155901	404.7089475039316
-836.0928066155901	399.7746387068041
-841.0271154127175	394.84032990967665
-845.9614242098451	389.90602111254924
-850.8957330069725	384.97171231542177
-850.8957330069725	380.0374035182943
-855.8300418041	375.1030947211668
-860.7643506012274	370.16878592403935
-860.7643506012274	365.2344771269119
-865.698659398355	360.3001683297844
-865.698659398355	355.36585953265694
-870.6329681954824	350.43155073552947
-875.5672769926099	345.497241938402
-875.5672769926099	340.5629331412745
-880.5015857897373	335.62862434414706
-880.5015857897373	330.6943155470196
-880.5015857897373	325.7600067498921
-885.4358945868648	320.82569795276464
-885.4358945868648	315.89138915563717
-885.4358945868648	310.9570803585097
-885.4358945868648	306.0227715613822
-885.4358945868648	301.08846276425476
-890.3702033839922	296.1541539671273
-890.3702033839922	291.2198451699998
-890.3702033839922	286.2855363728724
-890.3702033839922	281.35122757574493
-890.3702033839922	276.41691877861746
-890.3702033839922	271.48260998149
-890.3702033839922	266.5483011843625
-890.3702033839922	261.61399238723504
-885.4358945868648	256.6796835901076
-885.4358945868648	251.7453747929801
-885.4358945868648	246.81106599585263
-885.4358945868648	241.87675719872516
-880.5015857897373	236.9424484015977
-880.5015857897373	232.00813960447022
-880.5015857897373	227.07383080734274
-880.5015857897373	222.13952201021527
-875.5672769926099	217.2052132130878
-875.5672769926099	212.27090441596033
-880.5015857897373	207.3365956188329
-880.5015857897373	202.40228682170542
-880.5015857897373	197.46797802457795
-880.5015857897373	192.53366922745047
-875.5672769926099	187.599360430323
-875.5672769926099	182.66505163319553
-875.5672769926099	177.73074283606806
-875.5672769926099	172.7964340389406
-875.5672769926099	167.86212524181312
-880.5015857897373	162.92781644468565
-880.5015857897373	157.99350764755818
-880.5015857897373	153.05919885043073
-880.5015857897373	148.12489005330326
-880.5015857897373	143.1905812561758
-880.5015857897373	138.25627245904832
-880.5015857897373	133.32196366192085
-880.5015857897373	128.38765486479338
-880.5015857897373	123.4533460676659
-880.5015857897373	118.51903727053843
-885.4358945868648	113.58472847341098
-885.4358945868648	108.6504196762835
-885.4358945868648	103.71611087915603
-890.3702033839922	98.78180208202856
-890.3702033839922	93.84749328490109
-890.3702033839922	88.91318448777363
-895.3045121811197	83.97887569064616
-895.3045121811197	79.04456689351869
-895.3045121811197	74.11025809639122
-900.2388209782472	69.17594929926375
-900.2388209782472	64.24164050213628
-905.1731297753746	59.307331705008814
-905.1731297753746	54.37302290788135
-905.1731297753746	49.43871411075388
-905.1731297753746	44.50440531362641
-910.1074385725021	39.57009651649894
-910.1074385725021	34.63578771937147
-910.1074385725021	29.701478922244004
-910.1074385725021	24.767170125116536
-910.1074385725021	19.832861327989068
-910.1074385725021	14.898552530861599
-910.1074385725021	9.96424373373413
-905.1731297753746	5.0299349366066615
-905.1731297753746	0.09562613947919277
-905.1731297753746	-4.838682657648276
-905.1731297753746	-9.772991454775745
-900.2388209782472	-14.707300251903213
-900.2388209782472	-19.64160904903068
-900.2388209782472	-24.575917846158152
-895.3045121811197	-29.51022664328562
-895.3045121811197	-34.44453544041309
-890.3702033839922	-39.378844237540555
-890.3702033839922	-44.31315303466803
-885.4358945868648	-49.24746183179549
-885.4358945868648	-54.18177062892296
-885.4358945868648	-59.11607942605043
-885.4358945868648	-64.0503882231779
-880.5015857897373	-68.98469702030536
-880.5015857897373	-73.91900581743283
-880.5015857897373	-78.8533146145603
-875.5672769926099	-83.78762341168778
-875.5672769926099	-88.72193220881525
-875.5672769926099	-93.65624100594272
-870.6329681954824	-98.59054980307018
-870.6329681954824	-103.52485860019765
-870.6329681954824	-108.45916739732512
-870.6329681954824	-113.39347619445259
-870.6329681954824	-118.32778499158006
-865.698659398355	-123.26209378870752
-865.698659398355	-128.196402585835
-865.698659398355	-133.13071138296246
-865.698659398355	-138.06502018008993
-865.698659398355	-142.9993289772174
-865.698659398355	-147.93363777434487
-865.698659398355	-152.86794657147234
-865.698659398355	-157.80225536859982
-865.698659398355	-162.73656416572726
-865.698659398355	-167.67087296285473
-865.698659398355	-172.6051817599822
-865.698659398355	-177.53949055710967
-865.698659398355	-182.47379935423714
