# particle morphology
# using file: 49-05x-H.png
#
#x/µm	y/µm
-274.2389604563945	1118.9458270616742
-283.4853518388003	1118.9458270616742
-292.73174322120605	1128.1922184440798
-301.97813460361175	1128.1922184440798
-311.2245259860175	1128.1922184440798
-320.4709173684233	1137.4386098264856
-329.71730875082903	1137.4386098264856
-338.96370013323474	1137.4386098264856
-348.2100915156405	1146.6850012088914
-357.45648289804626	1146.6850012088914
-366.70287428045197	1146.6850012088914
-375.9492656628577	1146.6850012088914
-385.1956570452635	1146.6850012088914
-394.44204842766925	1146.6850012088914
-403.68843981007495	1146.6850012088914
-412.9348311924807	1146.6850012088914
-422.1812225748865	1146.6850012088914
-431.4276139572922	1146.6850012088914
-440.67400533969794	1146.6850012088914
-449.9203967221037	1146.6850012088914
-459.16678810450946	1146.6850012088914
-468.41317948691517	1146.6850012088914
-477.65957086932093	1146.6850012088914
-486.9059622517267	1137.4386098264856
-496.1523536341324	1137.4386098264856
-505.39874501653816	1137.4386098264856
-514.6451363989439	1137.4386098264856
-523.8915277813496	1128.1922184440798
-533.1379191637554	1128.1922184440798
-542.3843105461611	1128.1922184440798
-551.6307019285669	1137.4386098264856
-560.8770933109727	1137.4386098264856
-570.1234846933784	1137.4386098264856
-579.3698760757841	1146.6850012088914
-588.6162674581899	1146.6850012088914
-597.8626588405956	1155.931392591297
-607.1090502230014	1155.931392591297
-616.3554416054071	1155.931392591297
-625.6018329878128	1155.931392591297
-634.8482243702186	1155.931392591297
-644.0946157526243	1155.931392591297
-653.34100713503	1155.931392591297
-662.5873985174359	1155.931392591297
-671.8337898998416	1155.931392591297
-681.0801812822473	1146.6850012088914
-690.3265726646531	1146.6850012088914
-699.5729640470588	1146.6850012088914
-708.8193554294645	1146.6850012088914
-718.0657468118703	1146.6850012088914
-727.312138194276	1146.6850012088914
-736.5585295766818	1146.6850012088914
-745.8049209590876	1146.6850012088914
-755.0513123414933	1155.931392591297
-764.2977037238991	1146.6850012088914
-773.5440951063048	1146.6850012088914
-782.7904864887105	1146.6850012088914
-792.0368778711163	1146.6850012088914
-801.283269253522	1146.6850012088914
-810.5296606359277	1146.6850012088914
-819.7760520183335	1146.6850012088914
-829.0224434007392	1146.6850012088914
-838.268834783145	1146.6850012088914
-847.5152261655508	1146.6850012088914
-856.7616175479565	1146.6850012088914
-866.0080089303623	1146.6850012088914
-875.254400312768	1137.4386098264856
-884.5007916951737	1128.1922184440798
-893.7471830775795	1128.1922184440798
-902.9935744599852	1128.1922184440798
-912.2399658423909	1118.9458270616742
-921.4863572247967	1118.9458270616742
-930.7327486072024	1118.9458270616742
-939.9791399896081	1109.6994356792684
-949.225531372014	1109.6994356792684
-958.4719227544197	1109.6994356792684
-967.7183141368255	1109.6994356792684
-976.9647055192312	1100.4530442968626
-986.2110969016369	1100.4530442968626
-995.4574882840427	1091.2066529144568
-1004.7038796664484	1091.2066529144568
-1013.9502710488541	1091.2066529144568
-1023.1966624312599	1091.2066529144568
-1032.4430538136658	1100.4530442968626
-1041.6894451960713	1100.4530442968626
-1050.9358365784772	1100.4530442968626
-1060.182227960883	1091.2066529144568
-1069.4286193432886	1091.2066529144568
-1078.6750107256944	1081.9602615320512
-1087.9214021081002	1081.9602615320512
-1097.1677934905058	1081.9602615320512
-1106.4141848729116	1072.7138701496453
-1115.6605762553174	1063.4674787672395
-1124.906967637723	1063.4674787672395
-1134.1533590201288	1054.221087384834
-1143.3997504025347	1054.221087384834
-1152.6461417849403	1054.221087384834
-1161.892533167346	1054.221087384834
-1171.138924549752	1054.221087384834
-1180.3853159321575	1044.9746960024281
-1189.6317073145633	1035.7283046200223
-1198.8780986969691	1026.4819132376167
-1208.1244900793747	1017.2355218552109
-1217.3708814617805	1007.9891304728052
-1226.6172728441863	1007.9891304728052
-1235.863664226592	998.7427390903994
-1245.1100556089978	989.4963477079937
