# particle morphology
# using file: 13-05x-H.png
#
#x/µm	y/µm
-4.405075146466206	1742.0440694959318
-13.632166708405165	1751.2711610578706
-22.859258270344124	1760.4982526198096
-32.086349832283084	1769.7253441817486
-41.313441394222046	1769.7253441817486
-50.540532956161	1778.9524357436876
-59.767624518099964	1778.9524357436876
-68.99471608003893	1788.1795273056266
-78.22180764197788	1797.4066188675654
-87.44889920391684	1797.4066188675654
-96.6759907658558	1797.4066188675654
-105.90308232779476	1806.6337104295044
-115.13017388973371	1806.6337104295044
-124.35726545167267	1806.6337104295044
-133.58435701361162	1806.6337104295044
-142.8114485755506	1806.6337104295044
-152.03854013748955	1806.6337104295044
-161.26563169942852	1806.6337104295044
-170.49272326136747	1815.8608019914434
-179.71981482330642	1815.8608019914434
-188.9469063852454	1806.6337104295044
-198.17399794718435	1806.6337104295044
-207.4010895091233	1806.6337104295044
-216.62818107106227	1806.6337104295044
-225.85527263300122	1806.6337104295044
-235.0823641949402	1806.6337104295044
-244.30945575687915	1806.6337104295044
-253.5365473188181	1797.4066188675654
-262.76363888075707	1797.4066188675654
-271.990730442696	1797.4066188675654
-281.21782200463497	1797.4066188675654
-290.4449135665739	1788.1795273056266
-299.6720051285129	1788.1795273056266
-308.89909669045187	1788.1795273056266
-318.1261882523908	1788.1795273056266
-327.35327981432977	1788.1795273056266
-336.5803713762687	1788.1795273056266
-345.8074629382077	1788.1795273056266
-355.03455450014667	1788.1795273056266
-364.2616460620856	1778.9524357436876
-373.48873762402457	1778.9524357436876
-382.7158291859635	1769.7253441817486
-391.94292074790246	1769.7253441817486
-401.17001230984147	1769.7253441817486
-410.3971038717804	1769.7253441817486
-419.62419543371936	1760.4982526198096
-428.8512869956583	1760.4982526198096
-438.07837855759726	1751.2711610578706
-438.07837855759726	1742.0440694959318
-438.07837855759726	1732.8169779339928
-438.07837855759726	1723.5898863720538
-447.30547011953627	1714.3627948101148
-447.30547011953627	1705.1357032481758
-447.30547011953627	1695.908611686237
-456.5325616814752	1686.681520124298
-456.5325616814752	1677.454428562359
-465.75965324341416	1668.22733700042
-465.75965324341416	1659.000245438481
-465.75965324341416	1649.7731538765422
-465.75965324341416	1640.5460623146032
-465.75965324341416	1631.3189707526642
-474.9867448053531	1622.0918791907252
-474.9867448053531	1612.8647876287862
-484.21383636729206	1603.6376960668474
-484.21383636729206	1594.4106045049084
-484.21383636729206	1585.1835129429694
-493.44092792923107	1575.9564213810304
-493.44092792923107	1566.7293298190914
-502.66801949117	1557.5022382571526
-511.89511105310896	1548.2751466952136
-521.122202615048	1539.0480551332746
-521.122202615048	1529.8209635713356
-521.122202615048	1520.5938720093966
-521.122202615048	1511.3667804474578
-530.3492941769869	1502.1396888855188
-530.3492941769869	1492.9125973235798
-530.3492941769869	1483.6855057616408
-539.5763857389259	1474.4584141997018
-539.5763857389259	1465.231322637763
-539.5763857389259	1456.004231075824
-548.8034773008648	1446.777139513885
-558.0305688628038	1437.550047951946
-567.2576604247428	1437.550047951946
-576.4847519866817	1437.550047951946
-585.7118435486207	1428.322956390007
-594.9389351105596	1419.0958648280682
-594.9389351105596	1409.8687732661292
-604.1660266724986	1400.6416817041902
-604.1660266724986	1391.4145901422512
-604.1660266724986	1382.1874985803122
-613.3931182344375	1372.9604070183734
-613.3931182344375	1363.7333154564344
-613.3931182344375	1354.5062238944954
-622.6202097963765	1345.2791323325564
-622.6202097963765	1336.0520407706176
-631.8473013583155	1326.8249492086786
-641.0743929202544	1317.5978576467396
-650.3014844821934	1308.3707660848006
-650.3014844821934	1299.1436745228616
-659.5285760441323	1289.9165829609228
-668.7556676060713	1280.6894913989838
-677.9827591680103	1271.4623998370448
-677.9827591680103	1262.2353082751058
-687.2098507299492	1253.0082167131668
-687.2098507299492	1243.781125151228
-687.2098507299492	1234.554033589289
-696.4369422918882	1225.32694202735
-705.664033853827	1216.099850465411
-714.891125415766	1216.099850465411
-724.1182169777051	1206.872758903472
-733.345308539644	1206.872758903472
-742.572400101583	1197.6456673415332
-742.572400101583	1188.4185757795942
-742.572400101583	1179.1914842176552
-751.7994916635218	1169.9643926557162
-751.7994916635218	1160.7373010937772
-751.7994916635218	1151.5102095318384
