# particle morphology
# using file: err/49-05X-H-bearb.png
#
#x/µm	y/µm
-11.800517379250197	1757.8281567819683
-21.051738205102982	1757.8281567819683
-30.302959030955765	1757.8281567819683
-39.554179856808545	1757.8281567819683
-48.80540068266133	1757.8281567819683
-58.05662150851411	1757.8281567819683
-67.3078423343669	1757.8281567819683
-76.55906316021968	1757.8281567819683
-85.81028398607246	1757.8281567819683
-95.06150481192525	1757.8281567819683
-104.31272563777803	1757.8281567819683
-113.56394646363081	1757.8281567819683
-122.8151672894836	1767.0793776078212
-132.0663881153364	1767.0793776078212
-141.31760894118918	1767.0793776078212
-150.56882976704196	1767.0793776078212
-159.82005059289475	1757.8281567819683
-169.07127141874753	1757.8281567819683
-178.3224922446003	1757.8281567819683
-187.5737130704531	1757.8281567819683
-196.82493389630588	1748.5769359561157
-206.07615472215866	1748.5769359561157
-215.32737554801145	1739.3257151302628
-224.57859637386423	1739.3257151302628
-233.829817199717	1730.07449430441
-243.0810380255698	1730.07449430441
-252.33225885142258	1720.8232734785572
-261.58347967727536	1720.8232734785572
-270.83470050312815	1720.8232734785572
-280.08592132898093	1720.8232734785572
-289.3371421548337	1720.8232734785572
-298.5883629806865	1720.8232734785572
-307.8395838065393	1720.8232734785572
-317.09080463239206	1720.8232734785572
-326.34202545824485	1720.8232734785572
-335.59324628409763	1720.8232734785572
-344.8444671099504	1711.5720526527045
-354.0956879358032	1711.5720526527045
-363.346908761656	1711.5720526527045
-372.59812958750877	1711.5720526527045
-381.84935041336155	1711.5720526527045
-391.10057123921433	1711.5720526527045
-400.3517920650671	1711.5720526527045
-409.6030128909199	1711.5720526527045
-418.8542337167727	1711.5720526527045
-428.10545454262547	1711.5720526527045
-437.35667536847825	1702.3208318268516
-446.60789619433103	1702.3208318268516
-455.8591170201838	1702.3208318268516
-465.1103378460366	1702.3208318268516
-474.3615586718894	1702.3208318268516
-483.61277949774217	1693.069611000999
-492.86400032359495	1693.069611000999
-502.11522114944773	1693.069611000999
-511.3664419753005	1683.818390175146
-520.6176628011533	1683.818390175146
-529.8688836270061	1674.5671693492934
-539.1201044528589	1674.5671693492934
-548.3713252787117	1674.5671693492934
-557.6225461045644	1674.5671693492934
-566.8737669304172	1674.5671693492934
-576.12498775627	1665.3159485234405
-585.3762085821228	1665.3159485234405
-594.6274294079756	1665.3159485234405
-603.8786502338284	1656.0647276975878
-613.1298710596811	1656.0647276975878
-622.3810918855339	1646.813506871735
-631.6323127113867	1646.813506871735
-640.8835335372395	1637.5622860458823
-650.1347543630923	1637.5622860458823
-659.385975188945	1628.3110652200294
-668.6371960147978	1619.0598443941767
-677.8884168406506	1619.0598443941767
-687.1396376665034	1619.0598443941767
-696.3908584923562	1609.8086235683238
-705.642079318209	1609.8086235683238
-714.8933001440618	1609.8086235683238
-724.1445209699145	1600.5574027424711
-733.3957417957673	1600.5574027424711
-742.6469626216201	1600.5574027424711
-751.8981834474729	1591.3061819166182
-761.1494042733257	1591.3061819166182
-770.4006250991785	1582.0549610907656
-779.6518459250312	1572.8037402649127
-788.903066750884	1572.8037402649127
-788.903066750884	1563.55251943906
-798.1542875767368	1554.301298613207
-807.4055084025896	1545.0500777873544
-816.6567292284424	1535.7988569615015
-825.9079500542952	1526.5476361356489
-825.9079500542952	1517.296415309796
-835.1591708801479	1508.0451944839433
-844.4103917060007	1498.7939736580904
-844.4103917060007	1489.5427528322377
-853.6616125318535	1480.2915320063848
-853.6616125318535	1471.0403111805322
-862.9128333577063	1461.7890903546793
-872.1640541835591	1452.5378695288266
-872.1640541835591	1443.2866487029737
-881.4152750094119	1434.035427877121
-881.4152750094119	1424.7842070512681
-890.6664958352646	1415.5329862254155
-899.9177166611174	1406.2817653995626
-909.1689374869702	1397.03054457371
-918.420158312823	1397.03054457371
-927.6713791386758	1387.779323747857
-936.9225999645286	1387.779323747857
-946.1738207903813	1378.5281029220043
-955.4250416162341	1369.2768820961514
-955.4250416162341	1360.0256612702988
-964.6762624420869	1350.7744404444459
-973.9274832679397	1341.5232196185932
-983.1787040937925	1332.2719987927403
-992.4299249196453	1323.0207779668876
-1001.681145745498	1323.0207779668876
-1010.9323665713508	1313.7695571410347
-1020.1835873972036	1313.7695571410347
-1029.4348082230563	1304.518336315182
-1038.6860290489092	1304.518336315182
-1047.9372498747618	1304.518336315182
-1057.1884707006147	1304.518336315182
-1066.4396915264674	1295.2671154893292
-1075.6909123523203	1295.2671154893292
-1084.942133178173	1295.2671154893292
-1094.1933540040259	1295.2671154893292
-1103.4445748298785	1295.2671154893292
-1112.6957956557314	1286.0158946634765
-1121.9470164815841	1286.0158946634765
-1131.198237307437	1276.7646738376236
-1140.4494581332897	1267.513453011771
-1149.7006789591426	1267.513453011771
-1158.9518997849952	1258.262232185918
-1168.2031206108481	1249.0110113600654
-1177.4543414367008	1239.7597905342125
-1186.7055622625537	1230.5085697083598
-1195.9567830884064	1221.257348882507
-1205.2080039142593	1212.0061280566542
-1214.459224740112	1202.7549072308013
-1223.7104455659648	1193.5036864049487
-1232.9616663918175	1184.2524655790958
-1232.9616663918175	1175.001244753243
-1242.2128872176704	1165.7500239273902
-1251.464108043523	1156.4988031015375
-1251.464108043523	1147.2475822756846
-1260.715328869376	1137.996361449832
-1260.715328869376	1128.745140623979
-1260.715328869376	1119.4939197981264
-1269.9665496952287	1110.2426989722735
-1269.9665496952287	1100.9914781464208
-1279.2177705210815	1091.740257320568
-1288.4689913469342	1082.4890364947153
-1297.7202121727871	1073.2378156688624
-1306.9714329986398	1063.9865948430097
-1306.9714329986398	1054.7353740171568
-1316.2226538244927	1045.4841531913041
-1325.4738746503454	1036.2329323654512
-1325.4738746503454	1026.9817115395986
-1334.7250954761982	1017.7304907137457
-1343.976316302051	1008.4792698878929
-1353.2275371279038	999.2280490620401
-1362.4787579537565	999.2280490620401
-1371.7299787796094	989.9768282361873
-1380.981199605462	980.7256074103345
-1390.232420431315	980.7256074103345
-1399.4836412571676	971.4743865844817
-1408.7348620830205	962.223165758629
-1417.9860829088732	952.9719449327762
-1427.237303734726	943.7207241069234
-1436.4885245605788	934.4695032810706
-1445.7397453864317	925.2182824552178
-1454.9909662122843	915.967061629365
-1454.9909662122843	906.7158408035123
-1464.2421870381372	897.4646199776595
-1473.49340786399	888.2133991518067
-1482.7446286898428	878.9621783259539
-1491.9958495156955	869.7109575001011
-1491.9958495156955	860.4597366742483
-1491.9958495156955	851.2085158483956
-1501.2470703415484	841.9572950225428
-1501.2470703415484	832.70607419669
-1510.498291167401	823.4548533708372
-1519.749511993254	814.2036325449844
-1529.0007328191066	804.9524117191316
-1538.2519536449595	795.7011908932789
-1547.5031744708122	786.4499700674261
-1556.754395296665	777.1987492415733
-1566.0056161225177	767.9475284157205
-1575.2568369483706	767.9475284157205
-1584.5080577742233	758.6963075898677
-1593.7592786000762	758.6963075898677
-1603.0104994259289	749.445086764015
-1612.2617202517818	740.1938659381622
-1621.5129410776344	730.9426451123094
-1621.5129410776344	721.6914242864566
-1630.7641619034873	712.4402034606038
-1640.01538272934	703.188982634751
-1640.01538272934	693.9377618088982
-1649.266603555193	684.6865409830455
-1658.5178243810456	675.4353201571927
-1667.7690452068985	666.1840993313399
-1677.0202660327511	656.9328785054871
-1686.271486858604	647.6816576796343
-1695.5227076844567	638.4304368537815
-1695.5227076844567	629.1792160279288
-1704.7739285103096	619.927995202076
-1704.7739285103096	610.6767743762232
-1714.0251493361623	601.4255535503704
-1714.0251493361623	592.1743327245176
-1723.2763701620152	582.9231118986648
-1723.2763701620152	573.6718910728121
-1723.2763701620152	564.4206702469593
-1732.5275909878678	555.1694494211065
-1732.5275909878678	545.9182285952537
-1741.7788118137207	536.6670077694009
-1751.0300326395734	527.4157869435481
-1751.0300326395734	518.1645661176954
-1760.2812534654263	508.9133452918426
-1769.532474291279	499.6621244659898
-1769.532474291279	490.410903640137
-1778.7836951171319	481.1596828142842
-1778.7836951171319	471.90846198843144
-1778.7836951171319	462.65724116257866
-1788.0349159429845	453.4060203367259
-1788.0349159429845	444.1547995108731
-1788.0349159429845	434.9035786850203
-1788.0349159429845	425.6523578591675
-1788.0349159429845	416.40113703331474
-1788.0349159429845	407.14991620746196
-1788.0349159429845	397.8986953816092
-1788.0349159429845	388.6474745557564
-1788.0349159429845	379.3962537299036
-1788.0349159429845	370.1450329040508
-1797.2861367688374	360.89381207819804
-1797.2861367688374	351.64259125234526
-1806.53735759469	342.3913704264925
-1806.53735759469	333.1401496006397
-1815.788578420543	323.8889287747869
-1815.788578420543	314.6377079489341
-1825.0397992463957	305.38648712308134
-1825.0397992463957	296.13526629722855
-1825.0397992463957	286.88404547137577
-1834.2910200722486	277.632824645523
-1843.5422408981012	268.3816038196702
-1852.7934617239541	259.1303829938174
-1862.0446825498068	249.87916216796464
-1871.2959033756597	240.62794134211185
-1880.5471242015124	231.37672051625907
-1889.7983450273653	222.1254996904063
-1899.049565853218	212.8742788645535
-1908.3007866790708	203.62305803870072
-1908.3007866790708	194.37183721284794
-1917.5520075049235	185.12061638699515
-1917.5520075049235	175.86939556114237
-1917.5520075049235	166.61817473528959
-1926.8032283307764	157.3669539094368
-1926.8032283307764	148.11573308358402
-1926.8032283307764	138.86451225773123
-1926.8032283307764	129.61329143187845
-1936.054449156629	120.36207060602567
-1936.054449156629	111.11084978017288
-1936.054449156629	101.8596289543201
-1945.305669982482	92.60840812846732
-1945.305669982482	83.35718730261453
-1945.305669982482	74.10596647676175
-1945.305669982482	64.85474565090897
-1954.5568908083346	55.60352482505618
-1954.5568908083346	46.3523039992034
-1954.5568908083346	37.10108317335062
-1963.8081116341875	27.849862347497837
-1973.0593324600402	18.598641521645053
-1973.0593324600402	9.34742069579227
-1982.310553285893	0.09619986993948534
-1991.5617741117458	-9.155020955913297
-1991.5617741117458	-18.40624178176608
-2000.8129949375987	-27.657462607618864
-2000.8129949375987	-36.90868343347165
-2000.8129949375987	-46.159904259324435
-2010.0642157634513	-55.41112508517722
-2010.0642157634513	-64.66234591103
-2010.0642157634513	-73.91356673688279
-2019.3154365893042	-83.16478756273557
-2019.3154365893042	-92.41600838858835
-2019.3154365893042	-101.66722921444114
-2028.566657415157	-110.91845004029392
-2028.566657415157	-120.1696708661467
-2028.566657415157	-129.4208916919995
-2028.566657415157	-138.67211251785227
-2028.566657415157	-147.92333334370505
-2037.8178782410098	-157.17455416955784
-2028.566657415157	-166.42577499541062
-2028.566657415157	-175.6769958212634
-2028.566657415157	-184.9282166471162
-2019.3154365893042	-194.17943747296897
-2010.0642157634513	-203.43065829882175
-2000.8129949375987	-212.68187912467454
-1991.5617741117458	-221.93309995052732
-1991.5617741117458	-231.1843207763801
-1982.310553285893	-240.4355416022329
-1982.310553285893	-249.68676242808567
-1973.0593324600402	-258.93798325393846
-1973.0593324600402	-268.18920407979124
-1973.0593324600402	-277.440424905644
-1963.8081116341875	-286.6916457314968
-1963.8081116341875	-295.9428665573496
-1963.8081116341875	-305.1940873832024
-1963.8081116341875	-314.44530820905516
-1963.8081116341875	-323.69652903490794
-1954.5568908083346	-332.9477498607607
-1954.5568908083346	-342.1989706866135
-1945.305669982482	-351.4501915124663
-1945.305669982482	-360.7014123383191
-1936.054449156629	-369.95263316417186
-1936.054449156629	-379.20385399002464
-1936.054449156629	-388.4550748158774
-1936.054449156629	-397.7062956417302
-1936.054449156629	-406.957516467583
-1936.054449156629	-416.2087372934358
-1936.054449156629	-425.45995811928856
-1936.054449156629	-434.71117894514134
-1936.054449156629	-443.9623997709941
-1936.054449156629	-453.2136205968469
-1936.054449156629	-462.4648414226997
