# particle morphology
# using file: err/01-05X-H.png
#
#x/µm	y/µm
-671.0876124529052	1605.9827655642503
-684.6460864205893	1619.5412395319343
-698.2045603882733	1619.5412395319343
-711.7630343559573	1633.0997134996182
-725.3215083236413	1619.5412395319343
-738.8799822913254	1619.5412395319343
-752.4384562590094	1619.5412395319343
-765.9969302266934	1619.5412395319343
-779.5554041943774	1619.5412395319343
-793.1138781620615	1619.5412395319343
-806.6723521297455	1605.9827655642503
-820.2308260974295	1605.9827655642503
-833.7893000651135	1605.9827655642503
-847.3477740327975	1605.9827655642503
-860.9062480004816	1592.4242915965663
-874.4647219681656	1592.4242915965663
-888.0231959358496	1578.8658176288823
-901.5816699035336	1578.8658176288823
-915.1401438712177	1578.8658176288823
-928.6986178389017	1565.3073436611983
-942.2570918065857	1565.3073436611983
-955.8155657742697	1565.3073436611983
-969.3740397419538	1578.8658176288823
-982.9325137096378	1578.8658176288823
-996.4909876773218	1578.8658176288823
-1010.0494616450057	1565.3073436611983
-1023.6079356126899	1551.748869693514
-1037.1664095803737	1538.19039572583
-1050.7248835480577	1538.19039572583
-1064.283357515742	1524.631921758146
-1077.841831483426	1524.631921758146
-1091.40030545111	1524.631921758146
-1104.958779418794	1524.631921758146
-1118.517253386478	1524.631921758146
-1132.075727354162	1524.631921758146
-1145.634201321846	1524.631921758146
-1159.19267528953	1524.631921758146
-1172.7511492572141	1511.073447790462
-1186.3096232248981	1511.073447790462
-1199.8680971925821	1511.073447790462
-1213.4265711602661	1511.073447790462
-1226.9850451279501	1511.073447790462
-1240.543519095634	1511.073447790462
-1254.101993063318	1497.514973822778
-1267.660467031002	1511.073447790462
-1281.218940998686	1511.073447790462
-1294.7774149663703	1511.073447790462
-1308.3358889340543	1524.631921758146
-1321.8943629017383	1524.631921758146
-1335.4528368694223	1538.19039572583
-1349.0113108371063	1538.19039572583
-1362.5697848047903	1538.19039572583
-1376.1282587724743	1538.19039572583
-1389.6867327401583	1538.19039572583
-1403.2452067078425	1538.19039572583
-1416.8036806755265	1538.19039572583
-1430.3621546432105	1538.19039572583
-1443.9206286108945	1538.19039572583
-1457.4791025785785	1524.631921758146
-1471.0375765462625	1524.631921758146
-1484.5960505139465	1511.073447790462
-1498.1545244816305	1511.073447790462
-1511.7129984493145	1511.073447790462
-1525.2714724169987	1497.514973822778
-1538.8299463846827	1497.514973822778
-1552.3884203523667	1497.514973822778
-1565.9468943200507	1497.514973822778
-1579.5053682877347	1483.956499855094
-1593.0638422554186	1483.956499855094
-1606.6223162231026	1470.39802588741
-1620.1807901907866	1470.39802588741
-1633.7392641584709	1456.839551919726
-1647.2977381261549	1456.839551919726
-1660.8562120938388	1443.281077952042
-1674.4146860615228	1443.281077952042
-1687.9731600292068	1429.7226039843579
-1701.5316339968908	1429.7226039843579
-1715.0901079645748	1416.1641300166739
-1728.6485819322588	1416.1641300166739
-1742.2070558999428	1402.6056560489899
-1755.765529867627	1402.6056560489899
-1769.324003835311	1389.047182081306
-1782.882477802995	1389.047182081306
-1796.440951770679	1375.488708113622
-1809.999425738363	1375.488708113622
-1823.557899706047	1361.930234145938
-1837.116373673731	1348.371760178254
-1850.674847641415	1334.81328621057
-1864.2333216090992	1321.2548122428857
-1877.7917955767832	1321.2548122428857
-1891.3502695444672	1307.6963382752017
-1904.9087435121512	1307.6963382752017
-1918.4672174798352	1307.6963382752017
-1932.0256914475192	1294.1378643075177
-1945.5841654152032	1294.1378643075177
-1959.1426393828872	1280.5793903398337
-1972.7011133505712	1280.5793903398337
-1986.2595873182554	1267.0209163721497
-1999.8180612859394	1253.4624424044657
-1999.8180612859394	1239.9039684367817
-2013.3765352536234	1226.3454944690977
-2013.3765352536234	1212.7870205014137
-2026.9350092213074	1199.2285465337295
-2040.4934831889914	1185.6700725660455
-2040.4934831889914	1172.1115985983615
-2054.0519571566756	1158.5531246306775
-2067.6104311243594	1144.9946506629935
-2081.1689050920436	1131.4361766953095
-2094.7273790597274	1117.8777027276255
-2108.2858530274116	1117.8777027276255
-2121.8443269950953	1104.3192287599416
-2135.4028009627796	1104.3192287599416
-2148.9612749304633	1090.7607547922573
-2162.5197488981476	1077.2022808245733
-2176.078222865832	1063.6438068568893
-2189.6366968335155	1063.6438068568893
-2203.1951708011998	1050.0853328892053
-2216.7536447688835	1050.0853328892053
-2230.3121187365678	1050.0853328892053
-2243.8705927042515	1050.0853328892053
-2257.4290666719357	1050.0853328892053
-2270.98754063962	1036.5268589215214
-2284.5460146073037	1036.5268589215214
-2298.104488574988	1022.9683849538374
-2311.6629625426717	1009.4099109861534
-2311.6629625426717	995.8514370184693
-2325.221436510356	982.2929630507853
-2325.221436510356	968.7344890831013
